date,state,death,deathIncrease,hospitalized,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease
12/23/20,VT,117,5,0,0,248588,-61,6680,72
12/23/20,WA,3131,25,13590,75,3370875,29595,227887,1252
12/23/20,WI,4953,74,20519,164,2309991,6277,500443,3063
12/23/20,WV,1194,23,0,0,1347963,5516,75936,1199
12/23/20,WY,373,0,1027,4,156054,453,42664,285
12/22/20,AK,194,10,948,11,1172281,13867,43001,438
12/22/20,AL,4452,63,31305,311,1532640,7130,329811,4979
12/22/20,AR,3338,43,10651,81,1785196,7339,205048,1941
12/22/20,AZ,8125,153,33619,424,2233751,9375,467215,5870
12/22/20,CA,22923,247,0,0,28265175,297119,1925007,32659
12/22/20,CO,4369,-9,17481,253,1756103,7399,313552,2516
12/22/20,CT,5703,27,12257,0,3889580,22288,168960,1583
12/22/20,DC,744,2,0,0,813302,5904,26900,160
12/22/20,DE,872,1,0,0,436652,1604,51623,567
12/22/20,FL,21052,76,61279,326,7120966,37852,1202660,10204
12/22/20,GA,10463,64,39836,334,4530453,43846,518902,6203
12/22/20,HI,282,0,1679,0,0,0,20815,66
12/22/20,IA,3653,64,0,0,919504,1065,231264,642
12/22/20,ID,1301,21,5208,53,419393,1449,130877,917
12/22/20,IL,16671,144,0,0,11694435,78525,911308,6239
12/22/20,IN,7581,143,32992,282,2073142,7689,471876,3657
12/22/20,KS,2448,0,6267,0,741523,0,204600,0
12/22/20,KY,2440,28,12675,160,2838130,7194,247344,3047
12/22/20,LA,7158,51,0,0,3731798,37750,290960,3699
12/22/20,MA,11804,45,15372,0,3530284,14749,331174,3800
12/22/20,MD,5519,48,24955,197,2435353,14936,255397,2324
12/22/20,ME,303,10,985,5,1030816,6468,19743,458
12/22/20,MI,12342,189,0,0,7311369,30308,504629,3514
12/22/20,MN,4896,24,20816,187,2493097,9882,401011,1700
12/22/20,MO,5158,211,0,0,1623409,3274,370439,2123
12/22/20,MS,4490,79,8039,0,1127658,0,197691,2191
12/22/20,MT,895,14,3332,52,684907,3252,77947,623
12/22/20,NC,6291,51,0,0,6013771,40944,488902,5255
12/22/20,ND,1244,5,3421,21,282975,989,90453,332
12/22/20,NE,1511,25,5013,21,664682,1364,157103,721
12/22/20,NH,656,0,889,0,460334,1758,38008,620
12/22/20,NJ,18326,103,45544,260,6859760,0,484709,5266
12/22/20,NM,2203,23,8947,101,1719707,8931,132075,1267
12/22/20,NV,2825,38,0,0,910723,2677,206974,1090
12/22/20,NY,28850,141,89995,0,22772771,155152,866765,9716
12/22/20,OH,8252,130,35594,546,6741925,41205,637032,7678
12/22/20,OK,2240,22,15404,46,2251317,52569,265620,2186
12/22/20,OR,1347,6,5940,103,2368689,53193,103755,825
12/22/20,PA,14212,231,0,0,3168882,8807,571551,7962
12/22/20,RI,1678,8,6059,73,528741,3000,81187,956
12/22/20,SC,4976,14,13507,41,2664125,23231,278055,2322
12/22/20,SD,1381,0,5461,32,268089,843,95509,435
12/22/20,TN,6269,133,13876,80,4879842,13269,534019,4441
12/22/20,TX,25606,191,0,0,11516927,104911,1613095,21147
12/22/20,UT,1173,12,10218,116,1265747,4109,255085,2302
12/22/20,VA,4705,51,17083,135,3724760,15529,314481,3591
12/22/20,VT,112,1,0,0,248649,1369,6608,74
12/22/20,WA,3106,2,13515,124,3341280,52169,226635,4035
12/22/20,WI,4879,128,20355,187,2303714,4449,497380,3027
12/22/20,WV,1171,42,0,0,1342447,6654,74737,1400
12/22/20,WY,373,22,1023,5,155601,658,42379,261
12/21/20,AK,184,0,937,2,1158414,4321,42563,150
12/21/20,AL,4389,0,30994,770,1525510,4218,324832,2380
12/21/20,AR,3295,58,10570,68,1777857,8220,203107,1457
12/21/20,AZ,7972,1,33195,158,2224376,9737,461345,7748
12/21/20,CA,22676,83,0,0,27968056,357342,1892348,37892
12/21/20,CO,4378,10,17228,57,1748704,10396,311036,2146
12/21/20,CT,5676,95,12257,0,3867292,84426,167377,4595
12/21/20,DC,742,5,0,0,807398,4700,26740,139
12/21/20,DE,871,9,0,0,435048,1605,51056,440
12/21/20,FL,20976,115,60953,162,7083114,41509,1192456,10907
12/21/20,GA,10399,16,39502,90,4486607,22031,512699,3111
12/21/20,HI,282,0,1679,24,0,0,20749,134
12/21/20,IA,3589,0,0,0,918439,1131,230622,538
12/21/20,ID,1280,5,5155,34,417944,817,129960,891
12/21/20,IL,16527,120,0,0,11615910,81755,905069,4699
12/21/20,IN,7438,34,32710,214,2065453,6128,468219,3865
12/21/20,KS,2448,107,6267,92,741523,11143,204600,4174
12/21/20,KY,2412,15,12515,32,2830936,5280,244297,1976
12/21/20,LA,7107,65,0,0,3694048,10809,287261,1116
12/21/20,MA,11759,42,15372,0,3515535,15289,327374,3843
12/21/20,MD,5471,23,24758,135,2420417,12634,253073,2265
12/21/20,ME,293,1,980,1,1024348,17045,19285,339
12/21/20,MI,12153,79,0,0,7281061,77483,501115,5059
12/21/20,MN,4872,22,20629,82,2483215,9265,399311,1992
12/21/20,MO,4947,10,0,0,1620135,5355,368316,3130
12/21/20,MS,4411,2,8039,138,1127658,47998,195500,1167
12/21/20,MT,881,16,3280,19,681655,3534,77324,154
12/21/20,NC,6240,16,0,0,5972827,42680,483647,4479
12/21/20,ND,1239,2,3400,6,281986,-31,90121,82
12/21/20,NE,1486,11,4992,15,663318,1807,156382,967
12/21/20,NH,656,0,889,0,458576,1490,37388,846
12/21/20,NJ,18223,29,45284,102,6859760,187281,479443,3686
12/21/20,NM,2180,9,8846,113,1710776,7444,130808,815
12/21/20,NV,2787,6,0,0,908046,5525,205884,1939
12/21/20,NY,28709,111,89995,0,22617619,147503,857049,9007
12/21/20,OH,8122,75,35048,301,6700720,34729,629354,6548
12/21/20,OK,2218,6,15358,49,2198748,0,263434,2596
12/21/20,OR,1341,1,5837,0,2315496,0,102930,1116
12/21/20,PA,13981,57,0,0,3160075,14519,563589,7887
12/21/20,RI,1670,11,5986,164,525741,1649,80231,419
12/21/20,SC,4962,27,13466,22,2640894,17289,275733,2327
12/21/20,SD,1381,20,5429,18,267246,688,95074,347
12/21/20,TN,6136,65,13796,51,4866573,50279,529578,9891
12/21/20,TX,25415,67,0,0,11412016,135924,1591948,10280
12/21/20,UT,1161,6,10102,63,1261638,4204,252783,1819
12/21/20,VA,4654,4,16948,70,3709231,33852,310890,4042
12/21/20,VT,111,0,0,0,247280,1808,6534,91
12/21/20,WA,3104,0,13391,0,3289111,0,222600,0
12/21/20,WI,4751,8,20168,48,2299265,5067,494353,1629
12/21/20,WV,1129,1,0,0,1335793,9586,73337,995
12/21/20,WY,351,0,1018,11,154943,1438,42118,456
12/20/20,AK,184,0,935,0,1154093,3210,42413,178
12/20/20,AL,4389,0,30224,0,1521292,6365,322452,2548
12/20/20,AR,3237,46,10502,15,1769637,11653,201650,1536
12/20/20,AZ,7971,34,33037,361,2214639,18061,453597,5366
12/20/20,CA,22593,161,0,0,27610714,306447,1854456,46474
12/20/20,CO,4368,29,17171,41,1738308,9898,308890,2292
12/20/20,CT,5581,0,12257,0,3782866,0,162782,0
12/20/20,DC,737,7,0,0,802698,8041,26601,259
12/20/20,DE,862,4,0,0,433443,1554,50616,480
12/20/20,FL,20861,97,60791,148,7041605,34499,1181549,8140
12/20/20,GA,10383,2,39412,102,4464576,28028,509588,5087
12/20/20,HI,282,1,1655,0,0,0,20615,202
12/20/20,IA,3589,56,0,0,917308,2697,230084,897
12/20/20,ID,1275,0,5121,35,417127,2177,129069,851
12/20/20,IL,16407,81,0,0,11534155,72076,900370,6003
12/20/20,IN,7404,66,32496,225,2059325,12102,464354,6483
12/20/20,KS,2341,0,6175,0,730380,0,200426,0
12/20/20,KY,2397,26,12483,38,2825656,17147,242321,1757
12/20/20,LA,7042,48,0,0,3683239,40159,286145,3711
12/20/20,MA,11717,60,15372,0,3500246,16755,323531,4261
12/20/20,MD,5448,36,24623,201,2407783,11063,250808,2054
12/20/20,ME,292,0,979,8,1007303,0,18946,207
12/20/20,MI,12074,0,0,0,7203578,0,496056,0
12/20/20,MN,4850,70,20547,79,2473950,19810,397319,2684
12/20/20,MO,4937,33,0,0,1614780,3387,365186,2072
12/20/20,MS,4409,19,7901,0,1079660,0,194333,2222
12/20/20,MT,865,1,3261,13,678121,2497,77170,551
12/20/20,NC,6224,40,0,0,5930147,59526,479168,6900
12/20/20,ND,1237,6,3394,7,282017,384,90039,251
12/20/20,NE,1475,5,4977,25,661511,1448,155415,670
12/20/20,NH,656,6,889,3,457086,1297,36542,933
12/20/20,NJ,18194,21,45182,150,6672479,0,475757,5731
12/20/20,NM,2171,16,8733,39,1703332,9093,129993,1063
12/20/20,NV,2781,30,0,0,902521,2176,203945,2087
12/20/20,NY,28598,124,89995,0,22470116,187294,848042,9957
12/20/20,OH,8047,16,34747,194,6665991,40538,622806,8377
12/20/20,OK,2212,23,15309,178,2198748,0,260838,4970
12/20/20,OR,1340,36,5837,0,2315496,0,101814,1506
12/20/20,PA,13924,99,0,0,3145556,13925,555702,7213
12/20/20,RI,1659,15,5822,0,524092,3109,79812,1029
12/20/20,SC,4935,40,13444,77,2623605,22521,273406,2869
12/20/20,SD,1361,11,5411,26,266558,712,94727,391
12/20/20,TN,6071,111,13745,119,4816294,56429,519687,16036
12/20/20,TX,25348,122,0,0,11276092,104863,1581668,7780
12/20/20,UT,1155,7,10039,71,1257434,5876,250964,1994
12/20/20,VA,4650,7,16878,54,3675379,46345,306848,3876
12/20/20,VT,111,3,0,0,245472,1288,6443,100
12/20/20,WA,3104,0,13391,100,3289111,22766,222600,2332
12/20/20,WI,4743,21,20120,68,2294198,5867,492724,2045
12/20/20,WV,1128,6,0,0,1326207,7021,72342,1127
12/20/20,WY,351,0,1007,5,153505,0,41662,174
12/19/20,AK,184,1,935,7,1150883,7866,42235,330
12/19/20,AL,4389,93,30224,0,1514927,7723,319904,4221
12/19/20,AR,3191,52,10487,57,1757984,11970,200114,2693
12/19/20,AZ,7937,118,32676,383,2196578,15385,448231,5560
12/19/20,CA,22432,272,0,0,27304267,327614,1807982,43608
12/19/20,CO,4339,80,17130,110,1728410,7454,306598,2491
12/19/20,CT,5581,0,12257,0,3782866,0,162782,0
12/19/20,DC,730,2,0,0,794657,7859,26342,238
12/19/20,DE,858,4,0,0,431889,2892,50136,1027
12/19/20,FL,20764,74,60643,251,7007106,40629,1173409,11456
12/19/20,GA,10381,49,39310,246,4436548,32767,504501,4236
12/19/20,HI,281,0,1655,0,0,0,20413,156
12/19/20,IA,3533,82,0,0,914611,3007,229187,1198
12/19/20,ID,1275,16,5086,65,414950,1723,128218,1340
12/19/20,IL,16326,120,0,0,11462079,89289,894367,7562
12/19/20,IN,7338,73,32271,229,2047223,7992,457871,4732
12/19/20,KS,2341,0,6175,0,730380,0,200426,0
12/19/20,KY,2371,27,12445,261,2808509,12378,240564,3374
12/19/20,LA,6994,0,0,0,3643080,0,282434,0
12/19/20,MA,11657,47,15372,0,3483491,13307,319270,4344
12/19/20,MD,5412,54,24422,112,2396720,9543,248754,2201
12/19/20,ME,292,11,971,6,1007303,0,18739,402
12/19/20,MI,12074,206,0,0,7203578,56985,496056,4181
12/19/20,MN,4780,57,20468,145,2454140,7914,394635,2746
12/19/20,MO,4904,51,0,0,1611393,4027,363114,2784
12/19/20,MS,4390,36,7901,0,1079660,0,192111,1700
12/19/20,MT,864,10,3248,22,675624,3814,76619,627
12/19/20,NC,6184,59,0,0,5870621,69998,472268,6164
12/19/20,ND,1231,0,3387,38,281633,768,89788,231
12/19/20,NE,1470,17,4952,22,660063,1990,154745,1345
12/19/20,NH,650,12,886,5,455789,2947,35609,649
12/19/20,NJ,18173,49,45032,143,6672479,0,470026,4859
12/19/20,NM,2155,27,8694,123,1694239,12446,128930,1430
12/19/20,NV,2751,43,0,0,900345,2760,201858,2601
12/19/20,NY,28474,130,89995,0,22282822,181557,838085,9919
12/19/20,OH,8031,64,34553,410,6625453,54251,614429,8567
12/19/20,OK,2189,28,15131,161,2198748,6661,255868,4108
12/19/20,OR,1304,21,5837,92,2315496,21619,100308,1372
12/19/20,PA,13825,217,0,0,3131631,12757,548489,9834
12/19/20,RI,1644,19,5822,0,520983,1172,78783,971
12/19/20,SC,4895,23,13367,100,2601084,23265,270537,3461
12/19/20,SD,1350,21,5385,37,265846,1052,94336,564
12/19/20,TN,5960,0,13626,0,4759865,0,503651,0
12/19/20,TX,25226,272,0,0,11171229,23361,1573888,17907
12/19/20,UT,1148,8,9968,85,1251558,4983,248970,2408
12/19/20,VA,4643,45,16824,140,3629034,54350,302972,3584
12/19/20,VT,108,1,0,0,244184,1287,6343,100
12/19/20,WA,3104,-13,13291,56,3266345,40047,220268,3063
12/19/20,WI,4722,90,20052,122,2288331,7201,490679,4315
12/19/20,WV,1122,31,0,0,1319186,11865,71215,1464
12/19/20,WY,351,0,1002,1,153505,0,41488,129
12/18/20,AK,183,0,928,7,1143017,8712,41905,487
12/18/20,AL,4296,42,30224,665,1507204,7855,315683,5348
12/18/20,AR,3139,27,10430,73,1746014,11752,197421,2878
12/18/20,AZ,7819,142,32293,442,2181193,15289,442671,7635
12/18/20,CA,22160,300,0,0,26976653,243657,1764374,41012
12/18/20,CO,4259,33,17020,316,1720956,10585,304107,3693
12/18/20,CT,5581,29,12257,0,3782866,36474,162782,2680
12/18/20,DC,728,3,0,0,786798,8421,26104,274
12/18/20,DE,854,9,0,0,428997,1090,49109,341
12/18/20,FL,20690,96,60392,315,6966477,43646,1161953,12827
12/18/20,GA,10332,38,39064,346,4403781,41784,500265,6092
12/18/20,HI,281,1,1655,7,0,0,20257,162
12/18/20,IA,3451,0,0,0,911604,2347,227989,1524
12/18/20,ID,1259,28,5021,56,413227,3180,126878,1426
12/18/20,IL,16206,221,0,0,11372790,104915,886805,7377
12/18/20,IN,7265,85,32042,222,2039231,8687,453139,5949
12/18/20,KS,2341,88,6175,125,730380,6684,200426,5857
12/18/20,KY,2344,28,12184,55,2796131,17564,237190,3169
12/18/20,LA,6994,30,0,0,3643080,25577,282434,3113
12/18/20,MA,11610,52,15372,0,3470184,26296,314926,5679
12/18/20,MD,5358,39,24310,174,2387177,12635,246553,2569
12/18/20,ME,281,5,965,7,1007303,8863,18337,436
12/18/20,MI,11868,67,0,0,7146593,46288,491875,4519
12/18/20,MN,4723,65,20323,151,2446226,15538,391889,2718
12/18/20,MO,4853,19,0,0,1607366,6779,360330,3723
12/18/20,MS,4354,34,7901,0,1079660,0,190411,2507
12/18/20,MT,854,5,3226,27,671810,4753,75992,509
12/18/20,NC,6125,60,0,0,5800623,74799,466104,8444
12/18/20,ND,1231,21,3349,276,280865,977,89557,494
12/18/20,NE,1453,5,4930,22,658073,2529,153400,1297
12/18/20,NH,638,9,881,4,452842,3090,34960,696
12/18/20,NJ,18124,44,44889,287,6672479,141939,465167,4445
12/18/20,NM,2128,31,8571,163,1681793,11235,127500,1455
12/18/20,NV,2708,35,0,0,897585,3587,199257,2878
12/18/20,NY,28344,122,89995,0,22101265,236688,828166,12697
12/18/20,OH,7967,73,34143,398,6571202,59615,605862,9684
12/18/20,OK,2161,17,14970,149,2192087,33450,251760,3556
12/18/20,OR,1283,21,5745,66,2293877,23090,98936,1314
12/18/20,PA,13608,216,0,0,3118874,17110,538655,9320
12/18/20,RI,1625,23,5822,56,519811,1157,77812,522
12/18/20,SC,4872,29,13267,88,2577819,32571,267076,4302
12/18/20,SD,1329,28,5348,31,264794,1075,93772,575
12/18/20,TN,5960,115,13626,89,4759865,56237,503651,10421
12/18/20,TX,24954,294,0,0,11147868,75079,1555981,16792
12/18/20,UT,1140,14,9883,92,1246575,5506,246562,2644
12/18/20,VA,4598,45,16684,181,3574684,18616,299388,3295
12/18/20,VT,107,2,0,0,242897,1589,6243,94
12/18/20,WA,3117,75,13235,161,3226298,0,217205,2940
12/18/20,WI,4632,71,19930,145,2281130,7194,486364,3921
12/18/20,WV,1091,20,0,0,1307321,10851,69751,1266
12/18/20,WY,351,0,1001,18,153505,379,41359,766
12/17/20,AK,183,2,921,0,1134305,9201,41418,377
12/17/20,AL,4254,56,29559,0,1499349,8070,310335,4695
12/17/20,AR,3112,38,10357,127,1734262,11404,194543,3039
12/17/20,AZ,7677,147,31851,383,2165904,17714,435036,5817
12/17/20,CA,21860,379,0,0,26732996,254487,1723362,52281
12/17/20,CO,4226,70,16704,90,1710371,9158,300414,3698
12/17/20,CT,5552,46,12257,0,3746392,33782,160102,2321
12/17/20,DC,725,5,0,0,778377,5591,25830,228
12/17/20,DE,845,12,0,0,427907,2343,48768,839
12/17/20,FL,20594,104,60077,326,6922831,46794,1149126,13102
12/17/20,GA,10294,66,38718,300,4361997,32427,494173,5835
12/17/20,HI,280,2,1648,277,0,0,20095,141
12/17/20,IA,3451,97,0,0,909257,3125,226465,1415
12/17/20,ID,1231,17,4965,57,410047,2243,125452,1433
12/17/20,IL,15985,208,0,0,11267875,83187,879428,8828
12/17/20,IN,7180,79,31820,245,2030544,9832,447190,6340
12/17/20,KS,2253,0,6050,0,723696,0,194569,0
12/17/20,KY,2316,54,12129,403,2778567,26167,234021,3328
12/17/20,LA,6964,31,0,0,3617503,29415,279321,3776
12/17/20,MA,11558,45,15372,549,3443888,19121,309247,5135
12/17/20,MD,5319,49,24136,228,2374542,8698,243984,2217
12/17/20,ME,276,9,958,24,998440,7573,17901,590
12/17/20,MI,11801,213,0,0,7100305,48529,487356,4541
12/17/20,MN,4658,83,20172,192,2430688,12297,389171,2759
12/17/20,MO,4834,35,0,0,1600587,6928,356607,3569
12/17/20,MS,4320,26,7901,0,1079660,0,187904,2261
12/17/20,MT,849,13,3199,46,667057,5642,75483,839
12/17/20,NC,6065,86,0,0,5725824,38853,457660,5786
12/17/20,ND,1210,10,3073,0,279888,744,89063,377
12/17/20,NE,1448,10,4908,24,655544,2390,152103,1242
12/17/20,NH,629,4,877,7,449752,2174,34264,831
12/17/20,NJ,18080,77,44602,141,6530540,0,460722,4911
12/17/20,NM,2097,48,8408,109,1670558,27507,126045,1688
12/17/20,NV,2673,20,0,0,893998,3526,196379,2281
12/17/20,NY,28222,122,89995,0,21864577,191858,815469,10914
12/17/20,OH,7894,117,33745,370,6511587,55884,596178,11412
12/17/20,OK,2144,16,14821,156,2158637,0,248204,2975
12/17/20,OR,1262,48,5679,100,2270787,23151,97622,1530
12/17/20,PA,13392,224,0,0,3101764,15705,529335,9966
12/17/20,RI,1602,12,5766,66,518654,3165,77290,1081
12/17/20,SC,4843,43,13179,109,2545248,13693,262774,2655
12/17/20,SD,1301,1,5317,52,263719,708,93197,594
12/17/20,TN,5845,177,13537,100,4703628,26626,493230,8945
12/17/20,TX,24660,266,0,0,11072789,80445,1539189,19849
12/17/20,UT,1126,30,9791,99,1241069,6657,243918,3203
12/17/20,VA,4553,45,16503,150,3556068,27936,296093,3853
12/17/20,VT,105,0,0,0,241308,1139,6149,140
12/17/20,WA,3042,89,13074,301,3226298,19691,214265,61
12/17/20,WI,4561,68,19785,129,2273936,7295,482443,4281
12/17/20,WV,1071,32,0,0,1296470,12905,68485,1636
12/17/20,WY,351,23,983,7,153126,903,40593,283
12/16/20,AK,181,2,921,13,1125104,7675,41041,603
12/16/20,AL,4198,74,29559,300,1491279,6097,305640,4107
12/16/20,AR,3074,58,10230,134,1722858,9979,191504,2306
12/16/20,AZ,7530,108,31468,202,2148190,11008,429219,4837
12/16/20,CA,21481,293,0,0,26478509,250813,1671081,53711
12/16/20,CO,4156,71,16614,127,1701213,6874,296716,3334
12/16/20,CT,5506,40,12257,0,3712610,29008,157781,2319
12/16/20,DC,720,0,0,0,772786,6141,25602,263
12/16/20,DE,833,7,0,0,425564,2535,47929,787
12/16/20,FL,20490,125,59751,366,6876037,39035,1136024,11282
12/16/20,GA,10228,68,38418,307,4329570,19247,488338,4186
12/16/20,HI,278,4,1371,7,0,0,19954,110
12/16/20,IA,3354,14,0,0,906132,2559,225050,1539
12/16/20,ID,1214,20,4908,81,407804,2765,124019,1802
12/16/20,IL,15777,190,0,0,11184688,86155,870600,7123
12/16/20,IN,7101,133,31575,251,2020712,8803,440850,6208
12/16/20,KS,2253,144,6050,155,723696,9982,194569,4551
12/16/20,KY,2262,23,11726,137,2752400,13172,230693,2875
12/16/20,LA,6933,38,0,0,3588088,22115,275545,3269
12/16/20,MA,11513,70,14823,0,3424767,22774,304112,5952
12/16/20,MD,5270,64,23908,197,2365844,11329,241767,2405
12/16/20,ME,267,2,934,25,990867,8336,17311,551
12/16/20,MI,11588,93,0,0,7051776,49795,482815,4644
12/16/20,MN,4575,92,19980,195,2418391,4632,386412,2248
12/16/20,MO,4799,45,0,0,1593659,4017,353038,2673
12/16/20,MS,4294,42,7901,0,1079660,0,185643,2343
12/16/20,MT,836,10,3153,34,661415,2716,74644,604
12/16/20,NC,5979,98,0,0,5686971,35847,451874,5273
12/16/20,ND,1200,24,3073,0,279144,526,88686,291
12/16/20,NE,1438,20,4884,53,653154,2256,150861,1517
12/16/20,NH,625,21,870,7,447578,1799,33433,888
12/16/20,NJ,18003,131,44461,325,6530540,69631,455811,6306
12/16/20,NM,2049,43,8299,160,1643051,10182,124357,1800
12/16/20,NV,2653,57,0,0,890472,3599,194098,2366
12/16/20,NY,28100,98,89995,0,21672719,150949,804555,9998
12/16/20,OH,7777,123,33375,497,6455703,32580,584766,5409
12/16/20,OK,2128,42,14665,257,2158637,10680,245229,3238
12/16/20,OR,1214,53,5579,76,2247636,37715,96092,1082
12/16/20,PA,13168,278,0,0,3086059,13754,519369,10049
12/16/20,RI,1590,20,5700,84,515489,2337,76209,972
12/16/20,SC,4800,44,13070,110,2531555,19316,260119,2799
12/16/20,SD,1300,39,5265,23,263011,1428,92603,904
12/16/20,TN,5668,53,13437,105,4677002,48880,484285,11410
12/16/20,TX,24394,252,0,0,10992344,61621,1519340,18802
12/16/20,UT,1096,19,9692,107,1234412,5685,240715,2928
12/16/20,VA,4508,38,16353,166,3528132,22416,292240,3931
12/16/20,VT,105,5,0,0,240169,490,6009,86
12/16/20,WA,2953,35,12773,124,3206607,30060,214204,667
12/16/20,WI,4493,85,19656,146,2266641,6849,478162,2822
12/16/20,WV,1039,27,0,0,1283565,7859,66849,1148
12/16/20,WY,328,0,976,5,152223,705,40310,246
12/15/20,AK,179,3,908,19,1117429,10029,40438,278
12/15/20,AL,4124,22,29259,346,1485182,6275,301533,3638
12/15/20,AR,3016,26,10096,105,1712879,7036,189198,1691
12/15/20,AZ,7422,64,31266,124,2137182,10254,424382,4134
12/15/20,CA,21188,142,0,0,26227696,260701,1617370,32326
12/15/20,CO,4085,116,16487,313,1694339,4736,293382,2278
12/15/20,CT,5466,22,12257,0,3683602,23259,155462,1470
12/15/20,DC,720,4,0,0,766645,8704,25339,301
12/15/20,DE,826,10,0,0,423029,2073,47142,685
12/15/20,FL,20365,94,59385,352,6837002,34435,1124742,9296
12/15/20,GA,10160,56,38111,374,4310323,34133,484152,4812
12/15/20,HI,274,0,1364,7,0,0,19844,56
12/15/20,IA,3340,67,0,0,903573,1584,223511,726
12/15/20,ID,1194,19,4827,64,405039,558,122217,1038
12/15/20,IL,15587,132,0,0,11098533,85563,863477,7359
12/15/20,IN,6968,128,31324,289,2011909,6425,434642,4241
12/15/20,KS,2109,0,5895,0,713714,0,190018,0
12/15/20,KY,2239,15,11589,126,2739228,7825,227818,2928
12/15/20,LA,6895,50,0,0,3565973,31246,272276,2633
12/15/20,MA,11443,55,14823,0,3401993,15615,298160,3929
12/15/20,MD,5206,64,23711,153,2354515,10492,239362,2401
12/15/20,ME,265,6,909,16,982531,5507,16760,411
12/15/20,MI,11495,206,0,0,7001981,44313,478171,5391
12/15/20,MN,4483,21,19785,147,2413759,10171,384164,2323
12/15/20,MO,4754,240,0,0,1589642,4002,350365,2762
12/15/20,MS,4252,48,7901,0,1079660,0,183300,2205
12/15/20,MT,826,8,3119,39,658699,9694,74040,737
12/15/20,NC,5881,26,0,0,5651124,45563,446601,5236
12/15/20,ND,1176,13,3073,0,278618,439,88395,328
12/15/20,NE,1418,45,4831,35,650898,836,149344,483
12/15/20,NH,604,0,863,1,445779,2087,32545,670
12/15/20,NJ,17872,97,44136,225,6460909,79722,449505,4701
12/15/20,NM,2006,28,8139,102,1632869,12767,122557,1258
12/15/20,NV,2596,48,0,0,886873,5865,191732,2320
12/15/20,NY,28002,132,89995,0,21521770,183835,794557,10353
12/15/20,OH,7654,103,32878,614,6423123,38544,579357,8755
12/15/20,OK,2086,14,14408,46,2147957,37478,241991,2224
12/15/20,OR,1161,6,5503,108,2209921,58570,95010,1157
12/15/20,PA,12890,270,0,0,3072305,11616,509320,9556
12/15/20,RI,1570,15,5616,82,513152,2856,75237,1166
12/15/20,SC,4756,5,12960,50,2512239,21815,257320,2544
12/15/20,SD,1261,2,5242,42,261583,390,91699,345
12/15/20,TN,5615,74,13332,126,4628122,37246,472875,8611
12/15/20,TX,24142,205,0,0,10930723,103876,1500538,18926
12/15/20,UT,1077,15,9585,99,1228727,3533,237787,1915
12/15/20,VA,4470,56,16187,114,3505716,23269,288309,3160
12/15/20,VT,100,4,0,0,239679,186,5923,66
12/15/20,WA,2918,39,12649,124,3176547,30707,213537,652
12/15/20,WI,4408,56,19510,184,2259792,3798,475340,4055
12/15/20,WV,1012,34,0,0,1275706,8117,65701,1307
12/15/20,WY,328,7,971,4,151518,257,40064,289
12/14/20,AK,176,0,889,3,1107400,4040,40160,422
12/14/20,AL,4102,0,28913,767,1478907,20347,297895,2264
12/14/20,AR,2990,45,9991,64,1705843,9262,187507,1805
12/14/20,AZ,7358,1,31142,193,2126928,7223,420248,11806
12/14/20,CA,21046,77,0,0,25966995,323174,1585044,33278
12/14/20,CO,3969,11,16174,48,1689603,10387,291104,2911
12/14/20,CT,5444,81,12257,0,3660343,112013,153992,7231
